Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Stephon Payne III,UIW,.517,.493,107.2,13.1,19.9,16.4,5.2,16.7,3.2,7.7,19.7,-4.7,1.3,102.4,98.5,3.9,181.0,19.1,2023
Garrett Sturtz,DRAKE,.652,.611,180.9,5.6,19.8,13.0,6.7,11.7,2.0,0.8,14.8,-0.8,1.5,127.4,91.9,35.6,329.8,19.1,2023
Emmanuel Tshimanga,UCSD,.604,.547,128.7,12.9,26.4,19.8,7.6,22.1,0.8,3.9,21.1,-6.4,1.6,109.0,102.0,7.0,154.9,19.1,2023
Roger McFarlane,SELU,.551,.518,160.1,5.9,24.7,15.2,11.7,10.1,2.1,0.5,19.0,0.4,1.2,115.9,102.2,13.7,360.5,19.1,2023
Geronimo Rubio De La Rosa,COM,.586,.536,167.2,3.1,17.4,10.0,15.4,14.3,2.6,0.3,21.1,-1.3,1.3,112.8,104.3,8.5,299.6,19.0,2023
Cason Wallace,UK,.543,.516,154.9,3.5,10.8,7.1,24.3,16.3,3.6,1.6,20.0,2.4,1.2,113.5,98.5,15.0,319.5,19.0,2023
Kenny Dye,QUC,.551,.511,152.4,3.1,10.7,6.9,27.4,15.9,1.8,0.2,25.7,0.7,1.3,111.4,107.5,3.9,335.8,19.0,2023
Terren Frank,IDAHO,.515,.491,156.0,6.7,27.4,17.2,13.9,15.9,3.1,0.0,26.8,-3.3,1.1,101.5,95.6,6.0,45.4,19.0,2023
Terrell Burden,KENN,.554,.519,148.9,1.8,11.3,6.5,27.2,18.7,3.1,1.3,25.1,-0.2,1.4,105.6,97.3,8.3,315.4,19.0,2023
A.J. McKee,QUC,.568,.511,159.8,6.4,9.6,8.0,10.8,12.3,1.9,0.6,23.8,-2.3,1.4,115.9,107.3,8.6,284.5,19.0,2023
Touko Tainamo,DEN,.580,.554,163.3,10.5,18.5,14.8,6.3,10.9,1.1,1.5,19.0,-1.9,1.4,119.3,107.0,12.3,275.1,19.0,2023
Sam Iorio,NIAG,.563,.524,160.6,9.9,18.3,14.2,10.4,9.7,1.6,2.3,16.8,0.5,1.3,121.7,102.4,19.3,242.4,19.0,2023
Khalif Battle,TEM,.564,.512,165.8,1.1,11.7,6.6,14.3,12.6,1.8,0.4,29.4,-3.4,1.3,107.3,102.9,4.4,223.5,19.0,2023
Tim Fuller,UVU,.654,.659,125.5,12.2,11.9,12.1,11.6,14.0,1.0,5.3,12.9,0.6,1.5,131.2,95.0,36.2,302.1,19.0,2023
Joirdon Karl Nicholas,TEXSO,.528,.531,101.7,10.3,28.6,19.2,11.7,17.6,1.7,3.8,21.9,-4.1,1.3,100.9,94.0,6.9,294.1,19.0,2023
K.J. Simpson,COLO,.499,.442,148.9,2.7,13.2,7.8,25.7,13.8,2.6,0.6,28.5,0.0,1.2,103.5,97.3,6.2,268.1,19.0,2023
David Jones,STJ,.471,.444,147.0,9.9,19.3,14.6,11.7,11.8,2.6,1.6,28.4,-2.9,1.0,100.8,97.3,3.5,266.6,19.0,2023
Tasos Kamateros,SODAK,.559,.537,168.0,5.6,22.4,14.1,13.5,13.5,0.7,1.2,24.5,-2.3,1.2,107.2,108.9,-1.7,280.6,19.0,2023
Bryce Johnson,HEART,.551,.517,145.0,7.5,28.0,17.7,13.5,17.5,2.1,1.2,20.2,-2.4,1.4,106.3,96.2,10.1,334.3,19.0,2023
Ethan Roberts,USMA,.620,.579,173.0,2.5,17.2,10.2,8.5,12.5,1.2,0.1,21.7,-2.3,1.4,118.1,104.1,14.0,259.8,19.0,2023
Earl Timberlake,BRYNT,.558,.533,136.9,6.6,22.6,15.0,15.3,18.3,1.5,2.1,22.4,-2.7,1.4,107.3,98.1,9.2,316.8,18.9,2023
Aaron Scott,UNT,.655,.642,168.4,9.6,17.9,13.8,9.1,17.4,2.5,3.8,13.8,-1.6,1.5,125.5,90.1,35.4,297.6,18.9,2023
A.J. Clayton,OHIO,.570,.536,165.1,10.2,17.9,14.0,5.1,12.8,1.0,3.7,19.8,-3.1,1.2,118.2,104.0,14.2,208.4,18.9,2023
Quincy Olivari,RICE,.548,.504,157.0,1.3,19.7,10.7,13.1,12.9,1.7,0.2,29.4,-3.1,1.3,104.1,105.9,-1.8,351.1,18.9,2023
Jamir Watkins,VCU,.527,.481,147.3,5.7,23.1,14.7,12.9,16.1,2.9,3.1,24.0,-3.3,1.3,102.0,88.3,13.7,272.1,18.9,2023
Maizen Fausett,SUU,.577,.546,156.5,9.2,16.2,12.8,6.2,10.3,1.9,0.8,18.3,-1.5,1.3,120.9,99.8,21.1,363.1,18.9,2023
Zhuric Phelps,SMU,.472,.443,131.2,3.5,10.8,7.1,24.2,12.7,4.1,1.1,33.6,-1.7,1.1,95.0,101.0,-5.9,252.9,18.9,2023
Tyree Corbett,DEN,.530,.519,125.2,12.0,27.3,20.3,4.5,16.3,1.8,3.0,22.5,-5.7,1.4,103.2,101.8,1.4,195.5,18.9,2023
Pharrel Payne,MINN,.644,.693,117.9,9.1,19.0,14.2,14.0,24.7,1.3,4.7,20.9,-5.7,1.8,103.9,104.7,-0.8,214.9,18.9,2023
Will Richard,FLA,.645,.607,174.9,4.3,14.0,9.3,6.0,8.5,1.8,1.9,16.3,-0.7,1.5,126.8,99.0,27.8,271.0,18.9,2023
Sam Sherry,ELON,.614,.589,147.7,8.2,14.0,11.1,4.9,14.2,1.1,4.3,19.9,-4.0,1.5,114.8,107.4,7.5,202.4,18.9,2023
Javian Davis,UAB,.595,.556,121.7,11.8,18.1,15.0,8.2,14.7,0.9,1.7,18.8,-2.6,1.6,120.6,98.8,21.8,181.1,18.9,2023
Chris Doherty,NEU,.577,.544,129.4,10.7,20.0,15.4,21.2,19.6,0.9,3.0,20.6,-1.5,1.3,111.1,106.5,4.6,189.8,18.9,2023
Nae'qwan Tomlin,KSU,.562,.532,151.3,10.5,16.1,13.4,8.5,12.1,2.5,4.0,19.4,-1.8,1.3,113.7,95.1,18.6,322.3,18.9,2023
"Dwight Murray, Jr.",RIDER,.523,.484,160.0,2.1,14.7,8.5,16.3,12.1,2.3,0.2,24.4,-0.2,1.2,109.7,102.6,7.1,287.4,18.9,2023
Gradey Dick,KU,.581,.547,169.8,4.2,14.3,9.4,9.3,9.4,2.5,0.8,20.5,-0.4,1.3,116.7,97.1,19.6,364.9,18.8,2023
Juwan Perdue,JKSNV,.580,.518,141.6,10.4,21.4,16.0,7.7,15.6,2.1,2.2,18.6,-3.1,1.6,116.2,101.5,14.6,233.6,18.8,2023
Cameron Henry,INDST,.598,.563,163.8,5.8,14.9,10.6,24.9,21.6,2.6,1.8,21.1,0.2,1.4,111.4,95.3,16.1,328.8,18.8,2023
Justin Wright,NCCU,.571,.524,166.3,6.0,13.2,9.7,13.1,15.6,2.1,0.2,24.7,-3.3,1.4,111.1,94.0,17.1,282.9,18.8,2023
Carson Towt,NAU,.517,.532,93.2,13.3,21.3,17.1,21.4,16.0,1.2,1.2,21.0,0.6,1.2,109.3,107.5,1.8,343.0,18.8,2023
Amari Kelly,UNCW,.605,.589,155.7,12.4,18.0,15.2,6.8,20.9,2.1,5.2,18.8,-5.5,1.5,110.1,94.2,15.9,233.3,18.8,2023
Tyrell Roberts,SANFR,.602,.569,168.4,1.4,10.1,5.8,13.2,10.2,2.0,0.2,21.2,0.0,1.4,121.0,105.9,15.2,330.5,18.8,2023
Jacob Germany,UTSA,.503,.458,117.6,10.6,24.8,17.7,8.0,15.8,0.8,3.2,27.0,-6.3,1.2,98.4,105.0,-6.5,262.1,18.8,2023
Darnell Brodie,DRAKE,.553,.539,212.7,11.2,24.8,18.3,8.3,16.7,0.5,4.6,21.5,-3.9,1.3,106.8,90.9,15.9,293.3,18.8,2023
Keyshawn Bryant,USOFL,.514,.502,128.5,8.8,18.8,13.7,6.0,13.4,1.9,4.7,26.4,-5.2,1.2,101.3,100.2,1.0,151.0,18.8,2023
Hakim Hart,UMD,.590,.550,161.7,2.9,13.3,8.2,16.1,12.4,2.2,0.8,18.2,1.2,1.4,120.0,98.9,21.2,324.9,18.8,2023
August Mahoney,YALE,.694,.646,190.3,1.5,11.1,6.5,9.4,10.9,1.5,0.3,16.4,0.1,1.6,135.0,96.9,38.0,231.0,18.8,2023
Blake Hinson,PITT,.565,.543,148.7,5.5,16.5,11.2,7.7,11.0,1.2,1.9,24.6,-2.8,1.3,112.0,102.5,9.5,330.8,18.8,2023
Frank Fidler,OMAHA,.549,.466,159.8,2.5,18.8,10.7,16.8,15.9,2.1,1.9,24.8,-2.2,1.3,104.8,108.7,-3.9,311.4,18.8,2023
Nick Davidson,UNR,.588,.519,160.2,11.1,18.0,14.6,5.1,12.2,1.4,3.5,20.9,-3.1,1.5,117.3,99.3,18.0,169.0,18.8,2023
Jonas Aidoo,TENN,.545,.523,153.4,12.0,20.5,16.3,10.0,14.6,1.6,9.0,15.4,-1.0,1.2,114.6,84.6,29.9,230.5,18.7,2023
Jonathan Beagle,ALBNY,.541,.517,140.3,10.4,20.0,14.9,15.1,17.1,1.3,1.5,22.5,-3.1,1.3,105.9,110.0,-4.1,314.5,18.7,2023
Braeden Smith,COLGT,.594,.542,166.8,1.3,13.8,7.8,22.6,17.0,2.4,0.2,19.7,3.0,1.4,116.3,102.4,13.9,359.1,18.7,2023
Sam Vinson,NKU,.505,.473,141.5,5.2,12.2,8.5,18.9,13.2,4.6,1.0,22.3,0.4,1.2,106.7,96.1,10.6,288.0,18.7,2023
Noah Reynolds,UWYOM,.557,.537,147.2,1.9,9.3,5.7,20.6,17.1,0.9,0.8,33.6,-5.4,1.3,100.6,109.8,-9.2,106.9,18.7,2023
Adong Makuoi,TNST,.608,.615,116.7,10.9,17.5,14.1,3.5,15.3,1.3,5.3,18.8,-4.5,1.5,114.6,101.0,13.6,220.5,18.7,2023
Chaunce Jenkins,ODU,.551,.500,158.6,2.5,10.2,6.3,20.7,15.2,1.8,2.2,23.7,-0.9,1.3,109.2,102.1,7.1,251.5,18.7,2023
Dae Dae Grant,DUQ,.549,.506,166.9,2.8,13.9,8.1,14.4,10.4,2.0,0.4,23.7,0.0,1.2,114.8,103.9,10.9,314.5,18.7,2023
C.J. Huntley,APPST,.589,.562,153.0,8.3,16.7,12.6,4.4,7.1,1.4,2.9,16.2,-0.7,1.4,123.8,95.9,27.9,275.9,18.7,2023
Tyger Campbell,UCLA,.488,.437,157.2,1.8,8.4,5.0,28.3,10.2,2.3,0.0,24.4,5.7,1.1,111.3,95.0,16.3,341.5,18.7,2023
Takal Molson,JMU,.522,.472,147.5,4.6,18.6,11.5,16.7,15.4,3.3,0.4,23.5,-1.4,1.3,106.5,91.3,15.2,265.3,18.7,2023
DeAntoni Gordon,UALR,.579,.544,157.4,7.0,14.3,10.6,8.2,11.1,1.7,2.1,20.2,-1.9,1.3,115.5,108.0,7.5,291.1,18.7,2023
Braden Smith,PURD,.586,.517,168.2,3.2,13.8,8.7,27.2,19.2,2.5,0.6,17.9,3.3,1.4,120.2,96.9,23.3,340.0,18.7,2023
Courvoisier McCauley,INDST,.572,.557,151.5,2.5,20.0,11.7,6.2,11.2,1.8,0.9,26.2,-3.4,1.2,104.6,96.6,8.0,328.0,18.7,2023
Jy'Are Davis,DEL,.504,.481,138.7,5.3,15.7,10.4,17.9,12.1,1.5,2.1,27.3,-1.2,1.1,101.3,104.9,-3.6,287.5,18.7,2023
Matt Bradley,SDSU,.507,.464,155.4,3.9,14.0,8.9,16.8,9.9,1.5,1.2,27.0,0.0,1.1,108.1,97.5,10.6,279.1,18.7,2023
Isaiah Gray,COR,.599,.578,150.9,4.9,11.8,8.3,11.7,11.6,2.8,0.4,19.3,-0.2,1.4,119.5,105.3,14.1,175.5,18.7,2023
Andrew Welage,WRST,.655,.623,185.1,2.5,12.5,7.7,13.0,13.3,1.7,1.0,17.4,0.7,1.5,125.2,101.2,24.0,171.6,18.6,2023
De'Vion Harmon,TXTCH,.511,.478,140.1,0.9,10.1,5.7,23.9,12.0,3.0,0.6,24.7,1.8,1.2,108.6,100.3,8.3,273.9,18.6,2023
Ryan Larson,C of C,.550,.517,150.7,4.6,8.7,6.6,25.8,17.2,3.1,0.4,19.7,2.3,1.2,115.6,94.8,20.8,317.1,18.6,2023
Tyrece Radford,TAMU,.523,.445,149.5,7.2,13.3,10.3,16.5,12.6,1.6,1.1,23.5,-0.7,1.3,114.3,101.1,13.2,311.0,18.6,2023
Johnny O'Neil,AMERU,.565,.557,145.3,5.7,23.5,14.8,9.4,15.3,1.8,6.2,21.1,-3.0,1.2,105.6,100.3,5.3,303.6,18.6,2023
Mezie Offurum,JMU,.619,.590,159.0,8.1,15.9,12.0,8.2,17.6,2.0,1.7,18.6,-3.7,1.5,116.0,94.1,21.9,237.1,18.6,2023
Jake Heidbreder,AF,.630,.597,175.5,1.7,11.8,6.9,12.0,12.3,1.1,0.1,24.2,-1.9,1.4,113.4,108.1,5.3,264.1,18.6,2023
"Marcus Shaver, Jr.",BOISE,.484,.420,139.6,2.4,20.5,11.7,22.8,13.7,2.8,1.0,26.1,1.0,1.2,102.4,92.9,9.5,286.6,18.6,2023
Felix Okpara,OSU,.597,.591,140.2,11.1,17.9,14.6,3.0,13.4,1.5,8.8,13.1,-2.3,1.3,121.1,98.2,22.8,176.8,18.6,2023
Gavin Rains,QUC,.574,.609,81.9,13.9,32.8,23.5,12.6,27.3,2.3,2.1,14.3,-3.1,1.3,106.8,97.7,9.2,210.6,18.6,2023
Jahmyl Telfort,NEU,.548,.505,156.8,3.8,12.8,8.2,15.6,13.9,1.7,1.4,26.2,-2.8,1.3,107.3,106.4,0.9,270.4,18.6,2023
Trey Alexander,CREI,.578,.534,168.1,1.3,13.5,7.8,15.0,11.2,1.9,1.3,21.3,0.7,1.3,114.4,98.6,15.8,359.9,18.6,2023
Tyler Robertson,UP,.534,.457,151.0,3.4,15.8,9.8,31.0,17.0,1.4,0.8,26.2,1.5,1.4,109.0,110.0,-0.9,362.0,18.6,2023
Bernardo Da Silva,HAW,.544,.545,105.5,8.8,22.3,15.8,8.8,12.0,1.0,3.8,20.3,-2.1,1.3,109.8,91.8,18.0,243.8,18.6,2023
Allen Mukeba,UMKC,.531,.520,127.8,10.7,21.0,15.8,12.9,20.8,2.3,4.9,19.6,-4.5,1.2,101.8,96.2,5.7,206.5,18.6,2023
Clarence Rupert,SOILL,.617,.654,127.2,9.0,19.8,14.7,9.1,17.1,1.9,2.6,20.1,-3.8,1.5,108.5,92.7,15.8,154.8,18.6,2023
Baylor Scheierman,CREI,.568,.538,162.8,3.7,25.0,15.1,18.2,16.1,1.8,0.7,21.2,0.1,1.2,109.0,95.5,13.5,446.1,18.6,2023
Emanuel Miller,TCU,.549,.535,154.9,7.6,18.7,13.1,11.2,13.7,1.8,3.1,21.4,-2.1,1.2,107.7,97.0,10.6,318.4,18.6,2023
Caleb Furst,PURD,.560,.550,137.3,13.5,17.9,15.8,7.9,9.4,1.2,2.0,15.7,-0.1,1.3,125.2,97.3,27.9,206.9,18.6,2023
Jaylen Murray,STPC,.481,.442,156.4,4.2,11.7,7.6,24.1,10.9,1.9,0.2,31.4,-0.3,1.1,104.8,105.9,-1.1,162.5,18.6,2023
Brendan Adams,GW,.604,.563,168.4,2.8,10.5,6.9,15.1,14.6,1.0,0.6,23.0,-1.5,1.4,115.4,111.7,3.7,326.1,18.6,2023
Mekhi Long,ODU,.535,.496,145.8,8.5,22.5,15.4,8.0,14.2,2.8,2.0,18.4,-2.6,1.3,109.7,94.8,14.9,319.0,18.6,2023
Taje' Kelly,CHASO,.604,.585,125.6,9.4,16.2,12.7,8.0,17.6,0.9,1.3,20.9,-4.7,1.4,112.5,111.4,1.0,224.8,18.6,2023
"Ace Baldwin, Jr.",VCU,.540,.485,155.8,2.3,8.4,5.4,31.8,18.5,3.7,0.4,21.6,3.4,1.3,110.0,93.6,16.3,315.1,18.6,2023
Julien Wooden,JMU,.600,.581,160.1,6.7,9.8,8.2,7.3,13.2,2.2,0.4,21.5,-3.2,1.4,116.9,96.2,20.8,148.5,18.5,2023
Trey Woodbury,UVU,.556,.534,157.8,1.5,18.1,10.6,29.7,17.8,1.7,0.6,24.0,1.4,1.2,106.6,93.6,13.0,405.0,18.5,2023
Trenton Gibson,INDST,.618,.569,160.5,5.1,18.7,12.4,18.1,17.4,1.9,1.4,17.6,1.2,1.6,120.0,95.7,24.3,181.0,18.5,2023
Keshad Johnson,SDSU,.579,.558,144.3,8.5,19.3,13.9,6.1,11.3,1.3,2.5,17.5,-1.9,1.4,117.9,95.5,22.4,265.1,18.5,2023
Carlos Curry,GASO,.601,.590,122.7,12.8,24.7,18.7,2.6,15.0,0.8,2.0,16.7,-4.0,1.4,116.5,97.8,18.7,225.6,18.5,2023
"Tray Maddox, Jr.",WMY,.527,.506,145.9,3.4,12.9,7.9,15.7,9.2,2.0,1.4,23.0,0.9,1.2,112.6,110.8,1.9,204.1,18.5,2023
Ansley Almonor,FDU,.560,.528,167.5,6.2,15.5,10.6,9.2,12.1,1.1,2.9,24.4,-2.7,1.2,112.1,106.2,5.9,282.4,18.5,2023
Chase Johnston,FGCU,.545,.528,159.2,1.1,12.0,6.6,9.7,10.4,3.2,0.9,26.4,-2.4,1.2,105.3,101.3,4.0,200.1,18.5,2023
Anthony Roberts,IPFW,.590,.582,150.3,4.9,11.2,8.0,7.8,16.1,3.0,2.6,21.4,-4.3,1.4,106.6,97.7,8.9,155.3,18.5,2023
J'Raan Brooks,UCSD,.557,.557,127.1,7.9,22.3,15.0,16.1,16.5,1.3,0.0,24.5,-3.5,1.3,104.9,103.9,1.0,53.6,18.5,2023
Brett Thompson,TNTCH,.587,.532,162.1,2.1,11.2,6.6,23.6,16.9,2.1,0.1,24.1,-0.2,1.5,111.7,105.9,5.8,230.9,18.5,2023
Josiah Harris,SFC,.489,.452,143.4,13.2,31.4,21.8,9.9,19.7,1.7,5.4,24.2,-6.6,1.1,94.0,94.5,-0.5,259.5,18.5,2023
Dakota Rivers,FGCU,.612,.615,143.3,7.1,13.5,10.3,5.0,10.4,2.5,5.0,15.3,-1.4,1.4,121.2,100.7,20.5,177.8,18.5,2023
Cahiem Brown,NORF,.540,.449,148.6,5.8,14.6,10.4,21.9,20.9,2.3,2.0,25.6,-2.8,1.4,105.8,101.0,4.8,238.5,18.5,2023
JaMarcus Jones,JKSN,.628,.633,121.6,8.7,11.3,10.0,3.8,13.2,1.8,0.6,17.9,-3.6,1.7,119.7,109.1,10.6,152.0,18.5,2023
Jaden Seymour,ETSU,.500,.479,128.1,11.8,22.2,17.0,9.7,13.4,1.6,4.4,19.2,-1.6,1.2,107.5,100.0,7.5,265.8,18.5,2023
Kendall Lewis,ILLST,.541,.479,147.0,10.7,20.0,15.5,10.0,18.2,2.8,2.8,21.3,-4.4,1.3,105.5,101.4,4.1,298.9,18.5,2023
Darius Quisenberry,FORD,.535,.468,152.5,1.5,11.7,6.5,19.7,9.5,1.9,0.1,24.6,1.3,1.3,113.9,98.8,15.1,306.6,18.5,2023
Keli Leaupepe,LOYMR,.575,.532,163.4,8.2,18.2,13.2,6.6,11.0,1.2,0.5,20.4,-2.1,1.4,119.9,105.2,14.7,287.1,18.5,2023
Hunter Dean,GW,.669,.641,137.9,7.6,19.2,13.8,7.3,17.7,1.7,3.2,15.1,-2.5,1.7,123.0,105.2,17.8,255.0,18.5,2023
Trazarien White,UNCW,.538,.499,140.8,5.7,18.3,12.0,13.1,16.4,2.0,0.9,26.6,-4.5,1.4,103.2,96.9,6.3,283.6,18.4,2023
Armaan Franklin,UVA,.541,.516,150.7,3.0,15.5,9.2,10.8,7.8,2.0,1.6,24.1,-0.1,1.2,107.9,98.0,9.9,262.8,18.4,2023
K.J. Johnson,UNA,.565,.504,158.0,1.3,9.5,5.4,21.5,11.8,0.7,0.6,22.6,2.4,1.4,116.3,108.9,7.3,230.8,18.4,2023
Jalen Cone,NAU,.575,.531,168.6,1.7,9.2,5.2,15.7,14.1,1.3,0.1,27.5,-2.5,1.3,108.9,111.6,-2.7,266.4,18.4,2023
Isaiah Burke,MORST,.578,.555,159.1,2.6,5.4,4.0,16.1,14.7,2.3,0.9,25.8,-2.5,1.3,110.0,100.9,9.2,285.9,18.4,2023
Casey Jones,EWASH,.608,.556,155.6,8.1,20.5,14.8,12.2,14.1,2.0,1.5,15.7,0.3,1.6,125.0,102.0,23.0,268.8,18.4,2023
Nicholas Boyd,FAU,.579,.574,147.1,4.0,16.6,10.6,18.4,12.3,1.9,0.1,18.7,2.2,1.3,120.6,95.4,25.2,294.9,18.4,2023
Jahsean Corbett,CHIST,.526,.512,138.9,10.3,20.4,15.4,7.0,11.7,1.1,1.4,22.4,-3.1,1.2,109.8,107.8,2.0,329.4,18.4,2023
Rostyslav Novitshyi,FORD,.586,.562,147.4,12.2,18.6,15.3,11.1,19.5,0.5,7.6,20.8,-4.7,1.5,109.1,94.6,14.4,180.5,18.4,2023
Lu'Cye Patterson,CHAR,.586,.533,164.4,2.0,14.2,8.4,20.0,14.3,1.7,0.6,21.3,1.5,1.4,115.3,101.6,13.7,265.4,18.4,2023
Ray'Sean Taylor,SIUE,.520,.466,155.7,3.3,12.9,8.2,20.5,13.8,2.4,0.2,27.6,-1.3,1.2,106.4,100.9,5.6,273.0,18.4,2023
Reece Beekman,UVA,.510,.457,154.8,2.1,10.2,6.1,32.2,14.4,3.5,2.1,18.9,6.5,1.2,110.5,96.7,13.8,322.1,18.4,2023
Olivier-Maxence Prosper,MARQ,.617,.578,158.6,7.3,12.9,10.1,4.0,12.1,1.8,0.5,20.4,-3.2,1.5,119.0,103.1,15.9,285.4,18.4,2023
Keyonte George,BAYL,.524,.470,150.7,4.4,14.5,9.3,19.8,16.4,2.3,0.7,30.7,-3.6,1.2,104.7,103.2,1.5,255.8,18.4,2023
"Jamal Mashburn, Jr.",UNM,.521,.471,162.6,1.1,9.7,5.6,12.0,8.2,1.2,0.2,29.2,-0.8,1.2,107.5,106.3,1.1,264.9,18.4,2023
D.J. Davis,UCI,.562,.511,168.2,2.2,6.5,4.4,9.0,9.6,1.7,0.0,26.6,-1.8,1.3,112.4,100.8,11.5,226.3,18.4,2023
Brandon Johns,VCU,.584,.543,153.5,7.8,15.7,11.9,5.6,18.1,2.2,3.3,22.7,-6.2,1.5,105.9,92.8,13.1,264.1,18.4,2023
Justice Ajogbor,HAR,.561,.549,115.4,9.7,12.1,10.9,7.6,15.4,1.1,9.0,18.7,-3.3,1.3,108.2,97.3,10.9,150.4,18.4,2023
Tony Perkins,IOWA,.521,.474,153.6,5.2,11.5,8.2,16.9,12.7,2.8,1.4,22.5,0.4,1.2,109.5,105.8,3.7,276.3,18.4,2023
K.J. Buffen,UAB,.550,.505,156.0,11.1,15.6,13.4,9.1,15.5,2.0,2.5,18.9,-2.6,1.3,113.6,96.6,16.9,362.4,18.4,2023
Santiago Vescovi,TENN,.557,.531,154.1,2.2,15.1,8.5,18.6,12.1,3.3,0.4,20.1,1.6,1.2,115.4,88.5,26.9,336.1,18.4,2023
Jordan Wright,VANDY,.497,.460,146.6,5.4,18.6,11.9,17.7,14.4,2.7,1.0,25.8,-1.7,1.1,102.2,102.5,-0.3,247.5,18.4,2023
Ahjany Lee,STTOM,.561,.500,166.9,12.3,23.8,18.0,6.4,15.4,1.0,5.2,19.0,-3.4,1.3,113.2,102.5,10.7,155.3,18.4,2023
Zakai Zeigler,TENN,.511,.466,151.9,1.4,9.8,5.6,36.2,17.8,4.1,0.9,22.5,4.7,1.1,109.2,84.9,24.3,272.5,18.4,2023
Will Pruitt,LIP,.597,.551,167.9,4.5,16.8,10.9,16.5,13.7,2.1,1.0,16.5,2.1,1.4,122.2,100.2,22.0,319.1,18.4,2023
Tevian Jones,SUU,.562,.497,160.9,2.6,12.1,7.4,7.4,12.2,1.8,0.3,25.5,-3.6,1.3,110.8,102.3,8.5,315.0,18.4,2023
Isaiah Swope,USI,.585,.558,163.1,1.4,7.4,4.3,22.7,17.3,2.5,0.0,24.5,-1.4,1.3,111.4,106.1,5.3,274.0,18.4,2023
Akol Mawein,CSUS,.559,.540,143.8,9.4,21.1,15.3,8.5,16.8,1.1,4.1,22.7,-4.9,1.3,105.5,101.9,3.6,231.6,18.3,2023
Jaylon Tyson,TXTCH,.580,.565,160.8,7.1,18.5,13.1,9.0,15.7,2.8,1.5,19.2,-2.9,1.3,111.8,97.1,14.7,282.9,18.3,2023
Jordan Ivy-Curry,PACI,.551,.500,162.8,3.1,12.7,7.9,15.7,11.7,1.4,0.0,26.9,-1.1,1.3,108.7,110.6,-1.9,168.4,18.3,2023
Keondre Montgomery,ALCST,.511,.429,146.4,6.0,18.5,12.0,6.2,11.6,1.9,2.4,25.4,-4.0,1.3,108.2,100.4,7.8,141.5,18.3,2023
Isaiah Thompson,FGCU,.552,.493,161.9,1.1,7.9,4.5,20.6,11.3,1.6,0.0,25.1,1.4,1.3,113.7,107.7,6.0,261.1,18.3,2023
Dee Barnes,SUU,.636,.619,173.1,5.0,14.1,9.6,7.4,6.8,1.5,0.4,16.2,0.4,1.4,132.1,101.7,30.4,168.6,18.3,2023
Kenan Blackshear,UNR,.537,.470,150.6,2.0,13.4,7.9,31.8,19.2,2.9,1.1,27.3,-0.1,1.3,101.9,99.2,2.7,300.6,18.3,2023
Malique Jacobs,KENT,.462,.415,133.8,6.0,13.7,9.8,20.8,16.5,4.6,3.1,25.1,-0.8,1.1,98.2,90.0,8.2,334.4,18.3,2023
Elijah Hawkins,HWRD,.586,.538,166.6,2.2,13.2,7.8,36.9,26.8,3.2,0.0,24.3,-0.2,1.4,107.2,98.8,8.4,307.1,18.3,2023
Markeese Hastings,WMY,.532,.507,136.7,12.0,28.0,19.8,12.3,19.3,1.9,2.5,17.2,-2.3,1.2,107.9,105.4,2.5,328.8,18.3,2023
Tyson Walker,MCHST,.549,.528,167.2,1.0,8.0,4.7,18.2,8.6,2.0,0.8,23.6,2.0,1.2,112.0,104.1,8.0,288.5,18.3,2023
Kam Woods,NC A&T,.509,.475,143.4,3.1,10.6,6.8,20.6,12.6,2.7,0.0,28.1,-0.8,1.2,102.3,105.0,-2.7,289.6,18.3,2023
Sean Durugordon,APSU,.490,.453,146.8,10.2,17.0,13.4,7.3,8.6,1.5,1.5,25.6,-2.2,1.1,105.4,107.3,-1.9,214.8,18.3,2023
Keshon Gilbert,UNLV,.565,.517,162.6,4.0,13.4,8.5,23.7,21.8,3.5,0.5,23.6,-2.5,1.3,103.6,98.1,5.5,248.8,18.3,2023
Jaylin Sellers,BLLST,.612,.582,169.7,4.4,10.7,7.6,5.8,12.5,1.3,1.8,21.6,-3.4,1.4,117.6,108.0,9.5,230.4,18.3,2023
Devin Tillis,UCI,.599,.585,163.0,9.6,22.9,16.6,10.9,14.1,1.9,0.3,16.0,-0.4,1.3,119.9,92.6,27.3,258.8,18.3,2023
Samari Curtis,BGSU,.561,.476,159.7,2.2,12.6,7.4,26.8,18.6,1.7,0.9,24.6,0.5,1.4,110.0,111.4,-1.4,243.3,18.3,2023
C.J. Roberts,TAMUC,.548,.474,159.6,2.6,9.6,6.0,19.4,14.5,1.1,0.4,31.1,-2.6,1.3,106.4,111.3,-4.9,129.5,18.2,2023
Latrell Jones,NICH,.531,.509,143.2,4.0,15.7,9.5,10.3,12.9,2.7,2.4,26.0,-3.2,1.2,104.1,99.0,5.1,257.3,18.2,2023
Caleb Robinson,GWU,.488,.454,133.3,10.5,19.3,14.9,5.2,9.5,2.2,1.7,27.0,-3.3,1.2,103.0,94.8,8.2,147.4,18.2,2023
Kenny Pohto,WICHI,.516,.496,120.9,10.3,15.5,13.0,14.2,13.0,2.2,3.1,18.7,0.1,1.2,109.7,98.5,11.2,267.1,18.2,2023
